;ID;Name;Age;Overall;Position;Crossing;Finishing;HeadingAccuracy;ShortPassing;Volleys;Dribbling;Curve;FKAccuracy;LongPassing;BallControl;Acceleration;SprintSpeed;Agility;Reactions;Balance;ShotPower;Jumping;Stamina;Strength;LongShots;Aggression;Interceptions;Positioning;Vision;Penalties;Composure;Marking;StandingTackle;SlidingTackle
9635;214719;G. Sandoval;34;66;LDM;39;40;51;67;29;65;41;45;69;66;44;49;61;72;77;44;90;78;58;47;65;78;32;51;49;67;63;50;53
9636;225983;S. Mpontshane;32;66;GK;19;14;29;32;20;24;20;22;41;22;48;45;33;52;55;17;61;31;69;20;22;23;15;45;22;39;26;15;23
9637;166847;C. McCann;30;66;LB;65;55;65;70;51;64;66;60;67;68;57;55;62;68;64;68;51;65;77;59;78;67;55;66;59;67;60;65;65
9638;179903;O. Bozanic;29;66;CM;64;59;60;67;60;64;66;66;62;70;76;69;76;61;69;69;62;78;64;68;56;65;67;63;61;49;73;55;45
9639;219584;L. Lezzerini;23;66;GK;13;13;12;31;17;14;15;14;22;24;46;44;39;68;38;18;55;32;66;19;24;18;15;25;25;61;19;19;14
9640;222912;M. Yaghoubi;23;66;LM;50;46;60;70;34;60;57;60;63;67;64;67;50;56;75;57;65;67;69;53;80;67;38;60;60;51;62;57;56
9641;231873;Joni Montiel;19;66;CAM;39;61;45;68;30;65;41;38;69;69;65;61;60;61;68;40;46;46;37;63;59;38;64;63;47;55;56;37;39
9642;184001;D. Gorter;30;66;CM;69;58;47;68;65;65;71;67;64;68;65;54;72;66;77;70;74;68;63;65;82;66;64;61;80;70;58;66;70
9643;119233;T. Mears;35;66;RB;69;41;55;65;53;64;70;68;65;64;66;65;66;64;68;63;57;64;70;55;70;64;60;59;46;66;67;65;65
9644;198082;S. DiakitÇ;29;66;CM;60;49;59;67;31;67;54;37;61;65;73;62;71;65;56;72;73;77;75;61;76;65;60;63;59;61;54;65;64
9645;200130;R. Mulumba;25;66;CDM;66;57;52;66;45;58;65;66;68;64;55;65;58;61;70;66;54;76;69;58;68;65;59;64;61;58;63;63;62
9646;206530;M. H?ibrÜten;23;66;LCB;43;19;59;60;30;47;37;26;52;58;67;69;63;65;69;53;73;70;76;44;75;64;30;39;40;59;60;66;63
9647;212418;M. Lackner;27;66;CDM;53;36;65;66;35;48;37;39;58;57;50;38;67;57;37;54;48;75;81;46;72;64;42;54;64;58;65;70;62
9648;235714;M. Dom°nguez;18;66;LM;66;55;48;64;54;68;63;41;62;61;69;77;74;64;63;66;70;68;56;56;40;23;60;60;61;55;40;41;45
9649;238786;O. KÑuper;21;66;CM;46;58;58;70;47;62;48;43;65;68;63;54;62;67;61;62;52;66;73;55;56;51;58;67;55;56;63;58;44
9650;211395;A. Al Salem;25;66;CAM;45;65;58;66;53;66;56;62;59;67;67;66;66;61;54;67;69;65;73;65;57;54;65;65;64;60;51;55;53
9651;214211;R. Vanegas;25;66;LM;56;65;54;55;55;70;46;51;53;66;85;79;81;61;76;69;78;73;68;56;59;24;66;60;63;64;32;29;25
9652;235971;Pablo Larrea;24;66;CDM;46;61;36;70;34;65;57;52;68;67;64;56;71;63;74;54;66;69;57;65;52;64;61;68;44;50;62;65;62
9653;171971;L. Craig;31;66;LCM;65;62;62;68;53;66;67;72;65;67;76;73;64;64;63;69;63;69;79;67;68;53;62;66;73;63;60;64;61
9654;240067;D. Gomis;25;66;LM;61;65;45;64;41;70;52;46;62;68;72;70;64;56;68;51;58;51;56;61;43;23;65;59;53;59;34;47;46
9655;184515;N. Blackman;28;66;RM;60;64;58;60;60;70;61;63;57;68;75;77;78;62;59;78;48;64;70;69;65;37;63;56;78;62;42;35;32
9656;216260;F. Kaufmann;25;66;RM;68;44;40;65;53;67;68;47;51;60;86;83;77;63;77;65;78;86;63;52;70;59;52;56;49;56;41;60;57
9657;222916;J. Ginnelly;21;66;LM;62;54;45;56;51;67;58;56;53;65;92;90;87;56;79;65;62;78;59;56;45;43;60;60;52;61;49;46;38
9658;230084;L. Nmecha;19;66;ST;31;71;63;49;44;63;42;33;27;67;75;77;70;54;65;69;73;61;69;51;61;22;62;45;67;54;38;15;17
9659;241092;I. Alhassan;21;66;CDM;53;59;75;69;49;68;48;40;63;69;65;67;63;65;49;58;56;71;78;55;75;55;65;69;58;70;61;66;58
9660;213957;L. Crecco;22;66;CM;68;50;64;68;42;66;43;35;64;70;67;64;57;72;62;67;48;73;67;54;68;72;66;58;44;64;53;52;54
9661;166853;D. Charles;30;66;CB;46;59;62;62;58;65;53;33;60;57;43;75;72;57;48;63;77;75;90;47;81;52;52;41;54;62;62;63;58
9662;236997;Cris Salvador;23;66;CM;49;45;54;70;39;61;49;45;67;67;61;60;66;61;67;61;69;73;71;52;63;59;58;67;39;55;54;60;55
9663;200134;R. Benson;26;66;LCM;57;62;58;68;64;66;58;58;65;65;75;77;87;55;71;66;54;79;74;66;48;51;67;68;58;63;56;55;45
9664;202182;R. Riski;28;66;RW;60;62;61;63;61;66;62;56;59;65;83;79;85;58;80;67;73;73;55;61;51;43;65;61;66;65;57;47;45
9665;224198;K. Hafez;22;66;LB;65;24;59;60;22;63;64;62;57;63;76;79;66;60;76;59;60;69;67;53;65;62;53;52;38;55;70;64;62
9666;201927;C. Harriott;24;66;LM;64;63;34;60;45;72;60;50;53;68;85;83;83;61;92;66;75;33;52;68;52;21;62;62;52;61;30;31;30
9667;241607;T. Belmonte;20;66;RCM;48;46;61;72;43;66;48;43;61;70;67;60;66;65;71;62;65;68;56;51;69;64;60;64;55;67;64;69;66
9668;244935;B. Eleke;22;66;ST;47;70;70;52;66;64;53;35;49;67;63;67;63;48;75;68;75;71;80;66;70;44;62;54;64;67;38;42;40
9669;194759;O. Beckles;26;66;LB;53;17;63;59;22;50;23;20;45;59;74;70;65;66;60;46;73;78;83;33;64;66;19;32;39;54;63;65;66
9670;202952;Park Jin Po;30;66;RB;63;61;62;63;53;60;62;53;43;64;82;76;83;70;80;60;74;75;72;43;68;67;69;65;45;65;70;68;67
9671;206536;T. Naylor;27;66;RCM;56;56;66;61;51;61;55;50;62;62;62;61;68;62;65;65;72;80;78;61;77;66;55;60;39;63;64;64;64
9672;220872;G. Kiltie;21;66;LM;64;55;46;67;49;69;47;45;61;68;70;67;79;64;68;58;44;72;65;52;55;42;57;62;57;60;47;48;47
9673;237768;R. Shirasaki;25;66;LCM;60;60;55;66;64;61;62;67;62;64;70;70;73;67;60;54;62;74;73;56;52;46;69;67;55;56;48;54;50
9674;173256;T. Charles;33;66;CB;61;51;65;61;63;64;46;58;53;59;45;53;55;61;46;67;77;65;73;40;68;65;41;58;59;59;61;68;65
9675;191432;A. Falatah;34;66;LB;65;43;65;64;23;63;58;59;66;63;72;75;70;61;65;66;76;74;75;55;80;64;64;62;55;62;56;64;62
9676;206281;I. Tarasovs;29;66;RDM;49;49;65;65;39;55;37;40;57;61;67;69;55;61;61;55;73;64;85;48;55;58;62;57;53;66;55;70;67
9677;213449;P. Stolarski;22;66;RB;65;51;55;65;52;62;48;36;62;64;84;91;73;55;67;55;43;84;71;48;52;56;61;62;47;59;48;62;64
9678;226249;M. Odjer;21;66;CM;36;45;48;65;36;65;35;34;60;66;88;80;77;69;89;75;72;93;63;68;75;72;65;54;40;57;65;63;64
9679;229065;B. Ni?aj;24;66;RCB;57;18;62;64;29;44;24;24;62;52;32;59;44;64;48;33;33;66;80;23;67;64;28;47;40;52;66;69;66
9680;230601;Crysan;21;66;LM;52;67;47;67;62;71;65;40;62;66;73;83;75;62;53;70;71;62;76;69;50;18;54;63;66;61;19;14;14
9681;237513;O. Eddahri;27;66;CF;60;63;49;62;58;73;72;59;56;70;68;66;78;61;69;59;45;70;62;65;42;35;63;67;62;72;42;36;33
9682;190665;J. Obika;27;66;ST;31;64;67;53;56;59;52;57;30;66;71;72;65;58;60;69;72;55;87;54;50;15;64;39;66;67;48;30;28
9683;225482;T. Zhamaletdinov;21;66;ST;42;66;62;56;50;63;52;33;45;67;78;72;72;58;68;72;68;69;66;45;61;33;65;60;62;58;31;27;29
9684;226506;K. Mets;25;66;CB;55;50;60;63;34;55;60;31;63;62;54;47;57;62;50;58;69;75;83;50;67;61;50;55;51;62;68;64;61
9685;238282;M. Coulibaly;19;66;CM;50;49;63;72;43;66;47;45;67;65;69;66;69;65;75;62;69;72;74;52;67;61;60;62;51;63;63;57;59
9686;192970;D. Mayor;27;66;LCM;62;62;47;60;36;69;66;50;58;66;71;73;82;57;82;60;69;68;66;62;53;54;64;62;62;54;39;18;20
9687;199627;H. Pell;26;66;RDM;49;58;64;67;55;63;45;63;62;65;69;66;57;65;54;73;58;88;78;59;78;59;63;62;64;61;62;60;56
9688;215756;S. McQueen;23;66;LB;72;47;53;60;42;71;67;47;57;69;69;70;70;62;71;48;60;67;71;51;55;62;47;57;52;57;66;67;61
9689;139213;L. Michel;38;66;GK;18;13;14;29;14;14;18;14;31;23;50;52;70;71;53;23;70;21;65;13;26;24;17;42;21;46;21;13;14
9690;210381;C. Lykogiannis;24;66;LB;66;62;52;66;55;65;69;70;65;65;74;69;43;60;53;80;63;68;76;74;56;66;63;58;58;50;51;68;67
9691;216269;S. Hertner;27;66;LB;65;31;52;64;45;61;68;49;61;65;73;74;70;64;73;52;72;67;67;50;62;60;49;48;65;56;68;66;64
9692;224973;Arturo Molina;22;66;CAM;63;60;52;70;57;71;49;52;60;71;72;66;54;58;70;70;52;55;61;62;54;56;61;62;61;75;49;59;57
9693;198094;C. Warner;30;66;CDM;55;56;59;63;58;63;69;47;63;67;55;67;73;65;70;74;74;72;69;64;75;72;59;62;54;60;68;53;54
9694;199118;V. Prodell;30;66;ST;40;70;66;52;55;56;45;45;38;60;71;71;57;66;53;55;71;61;82;53;40;23;70;57;60;66;25;24;29
9695;223438;T. Renault;34;66;GK;20;14;15;30;18;19;17;16;14;26;45;43;46;62;60;26;56;28;60;15;26;27;19;12;33;53;14;21;17
9696;231886;A. Muyl;22;66;RM;65;56;70;62;43;65;58;26;55;66;80;78;77;61;70;65;80;86;75;49;80;65;66;49;54;52;71;60;54
9697;240846;E. Apeh;21;66;ST;48;65;66;63;65;67;54;36;38;60;72;76;70;59;65;69;55;69;72;62;35;17;60;55;62;52;30;16;15
9698;235983;Alex Pozo;19;66;LM;65;65;61;67;64;67;59;52;63;70;75;72;82;55;82;62;64;62;43;70;31;17;58;59;58;55;23;26;20
9699;233168;D. Kikuchi;27;66;LM;65;57;38;62;61;66;58;63;50;62;80;78;75;63;72;65;69;86;62;59;58;40;62;60;50;59;36;26;31
9700;190160;R. Austin;33;66;RCB;56;47;59;56;55;56;46;65;62;58;36;47;33;53;67;72;70;55;87;53;80;61;51;56;62;69;67;64;55
9701;191184;M. Machaj;29;66;CAM;64;62;37;63;57;65;60;69;60;67;62;71;81;62;75;72;60;79;57;68;66;58;62;66;62;66;39;24;22
9702;199121;H. Radetinac;32;66;LW;64;60;34;62;54;73;64;47;61;70;56;62;62;64;56;59;32;60;71;58;62;30;64;72;50;67;58;47;40
9703;141265;M. Miki?;38;66;RM;70;49;39;68;55;71;68;57;65;67;63;65;74;63;67;64;48;54;61;59;55;56;65;67;59;60;50;52;57
9704;232657;M. Guevgeozi†n;32;66;ST;33;70;70;39;57;58;32;25;33;65;53;46;59;70;52;65;70;54;77;58;38;12;75;55;65;62;31;18;16
9705;236241;G. Viscarra;25;66;GK;11;5;10;24;9;8;13;13;21;14;26;31;23;51;27;18;66;28;60;6;26;7;7;24;17;41;18;12;10
9706;240081;I. Lapshov;19;66;CB;62;29;55;64;40;40;39;30;57;59;65;69;70;65;70;43;72;71;68;31;62;69;40;60;50;55;62;70;63
9707;175313;E. Fejzullahu;30;66;ST;58;64;68;64;58;62;68;59;55;63;71;70;72;64;75;65;66;68;76;61;68;33;66;66;59;59;37;32;43
9708;188625;J. Ekstrand;29;66;CB;45;27;67;60;25;43;35;40;55;57;43;46;42;59;41;40;49;50;75;36;72;63;27;53;41;73;61;68;65
9709;235474;G. Rolando;23;66;RM;69;36;50;64;50;69;61;56;58;67;79;85;70;61;73;57;60;65;65;57;59;56;58;61;53;57;54;64;60
9710;204499;R. Inniss;23;66;CB;28;26;66;54;33;31;41;36;46;51;36;37;30;55;29;49;64;67;86;31;76;60;27;34;42;54;63;65;62
9711;237779;T. Yamashita;30;66;LCB;43;21;67;55;27;26;29;24;21;56;60;65;60;62;62;55;76;81;73;21;49;65;22;28;31;53;64;70;61
9712;245459;X. Emmers;18;66;CM;54;34;61;70;52;66;61;54;70;69;69;67;52;63;73;63;58;58;42;57;62;43;62;69;50;51;47;61;59
9713;221908;L. Morgan;21;66;LM;61;63;41;60;47;67;60;67;56;64;87;85;84;49;66;66;51;70;53;70;46;26;63;65;51;59;30;35;32
9714;158676;W. Kvist;33;66;CM;67;44;57;70;56;56;55;58;68;67;43;43;60;68;64;66;65;68;73;52;72;69;58;60;56;72;71;69;68
9715;239572;B. Jayiya;28;66;RW;46;73;70;61;55;69;56;42;45;59;81;73;70;67;90;73;82;71;46;69;50;28;64;66;80;65;51;35;31
9716;182228;J. Huyghebaert;29;66;LB;64;32;58;60;36;55;50;53;62;62;67;67;68;63;69;60;66;74;65;38;66;65;41;60;43;57;67;64;66
9717;203733;JosÇ ?ngel;26;66;CM;65;44;48;64;39;57;64;64;66;65;60;65;62;68;58;62;57;79;69;63;79;66;64;67;59;67;65;59;53
9718;232405;Y. Hurtado;21;66;RB;71;45;49;64;32;54;38;31;54;58;68;69;70;56;86;42;82;87;63;44;55;62;53;61;43;56;65;63;61
9719;187093;J. Gonz†lez;26;66;LB;69;41;57;60;56;64;68;67;54;63;67;68;70;57;76;64;75;68;59;56;62;58;55;55;58;62;69;68;68
9720;189141;R. Sîder;27;66;ST;48;63;55;63;62;64;50;41;54;67;76;70;82;71;82;70;78;76;60;62;53;26;69;66;42;64;20;35;33
9721;202966;Choi Bo Kyung;30;66;LCB;47;32;62;67;41;47;34;35;58;55;65;62;71;68;64;52;68;76;72;43;67;71;32;57;45;51;56;66;62
9722;137686;A. Hadouir;35;66;CAM;70;60;38;64;69;69;73;75;59;70;71;65;70;58;79;69;59;33;50;68;62;22;64;65;58;68;35;31;19
9723;224470;He Chao;23;66;LCM;65;27;60;68;31;56;54;59;62;54;54;66;74;68;70;46;54;49;74;26;83;65;61;61;62;51;74;67;64
9724;245718;M. Booysen;29;66;CB;38;33;56;44;35;44;36;44;42;49;72;70;58;59;63;54;81;78;75;35;56;60;38;44;47;57;65;78;73
9725;189910;C. Main;26;66;RS;45;66;66;55;60;56;42;31;45;58;70;74;63;59;57;77;80;77;86;52;82;22;64;41;57;62;46;26;22
9726;205015;J. Grimmer;24;66;RB;63;47;59;62;49;62;45;46;55;60;78;79;78;57;68;56;70;79;60;41;50;64;55;56;45;61;60;64;63
9727;213719;A. Kann;27;66;GK;13;12;18;27;19;12;18;12;32;20;42;44;30;62;41;21;61;42;75;15;30;24;17;54;21;46;10;13;17
9728;216023;M. Lepe;27;66;RDM;65;30;57;71;37;57;30;35;69;66;58;53;54;66;60;49;74;76;71;38;73;70;64;66;38;59;57;59;49
9729;216535;J. Bandowski;24;66;LB;63;59;67;66;36;62;46;39;52;66;83;90;64;63;50;69;54;64;69;51;64;64;50;53;39;48;51;60;60
9730;51159;Nelson Ferreira;36;66;LM;70;61;45;64;61;61;68;61;60;63;65;75;82;59;83;71;76;64;62;66;75;38;72;63;73;63;55;52;47
9731;192471;A. Matuszczyk;29;66;RDM;58;57;66;68;61;64;56;57;66;67;64;61;70;61;73;71;74;71;61;69;59;66;56;65;53;66;60;66;65
9732;198104;D. Stahl;29;66;RDM;43;58;64;64;50;57;47;55;60;62;67;64;64;63;62;78;72;80;75;69;77;63;53;55;60;66;67;66;65
9733;202968;Yun Il Lok;26;66;LM;61;56;49;69;58;60;64;56;62;62;72;70;74;66;70;60;66;71;69;54;58;60;69;68;51;55;45;44;23
9734;210392;R. McLaughlin;23;66;RM;64;51;51;62;23;68;58;41;56;65;83;78;74;60;78;54;82;80;65;47;60;56;58;59;59;53;49;64;63
9735;228568;P. Joosten;22;66;ST;63;62;56;62;63;72;70;56;55;69;80;85;82;63;70;74;71;68;58;69;50;41;58;60;55;60;34;42;38
9736;242392;G. Magnani;22;66;CB;40;33;71;54;35;40;30;30;45;55;55;61;54;50;52;52;71;63;72;25;60;58;21;34;38;57;75;68;65
9737;208857;F. Bong;30;66;RCB;38;18;66;60;30;34;24;29;55;40;53;48;45;57;52;35;71;70;92;18;49;62;30;31;35;55;68;65;66
9738;214489;M. Restrepo;37;66;CDM;56;40;49;69;40;65;58;45;66;64;56;55;69;68;72;47;70;57;71;52;61;63;59;59;51;61;68;66;60
9739;221657;T. Akindele;26;66;ST;45;63;64;58;55;64;44;28;41;63;81;87;74;60;63;69;69;60;76;56;62;18;62;58;66;62;36;15;20
9740;224217;R. van der Meer;23;66;LB;67;34;70;62;33;62;54;40;62;61;62;69;48;63;45;53;61;80;83;40;74;64;52;51;42;59;62;66;61
9741;158937;R. Gartler;32;66;ST;51;69;65;58;62;63;58;43;49;65;63;53;65;59;59;66;62;59;74;60;65;28;68;53;58;58;15;19;13
9742;226265;C. Lobos;21;66;CDM;52;53;57;72;38;64;45;46;66;66;71;70;68;62;69;66;64;73;71;55;55;60;56;50;61;58;64;66;63
9743;162265;R. Cierzniak;35;66;GK;12;13;17;41;8;30;13;14;35;22;36;42;58;58;44;22;64;28;56;14;33;23;15;44;22;57;12;24;25
9744;190425;M. Abdellaoue;29;66;ST;53;66;60;56;67;64;52;55;35;64;65;68;78;68;78;65;73;80;60;58;48;42;71;43;70;68;29;21;13
9745;192473;L. Novak;29;66;ST;58;66;65;59;63;56;61;57;51;66;55;63;62;62;66;70;75;71;78;65;70;45;65;65;67;67;35;40;30
9746;202970;Jung Seung Yong;27;66;LB;62;36;52;57;24;60;66;46;50;62;72;73;78;66;65;56;64;74;74;41;54;64;53;45;35;58;62;66;63
9747;228058;L. Gugganig;23;66;RDM;31;48;57;62;32;51;72;73;54;58;56;62;56;67;48;72;55;72;79;51;69;69;47;48;41;53;68;73;62
9748;201179;A. Donnarumma;27;66;GK;13;10;10;11;11;19;16;12;11;23;13;22;30;62;35;22;54;19;75;13;17;10;10;33;21;63;18;19;11
9749;204763;P. Steinhart;25;66;LM;70;47;59;65;51;59;73;76;70;65;74;73;71;49;69;66;72;79;67;55;62;63;53;62;59;59;58;62;68
9750;225755;Olavide;22;66;RM;66;58;42;68;49;71;74;73;64;69;59;61;70;60;68;50;55;64;62;59;55;49;65;67;71;58;45;52;45
9751;229083;C. Jakobsen;25;66;LM;63;64;61;65;43;68;57;40;53;61;74;72;76;59;48;53;71;71;79;52;37;24;69;67;52;54;38;34;19
9752;240859;Berrocal;18;66;CB;31;24;65;62;34;39;31;35;56;56;63;62;63;60;68;54;73;66;65;37;65;68;33;41;49;54;62;69;66
9753;241115;R. Amaral;21;66;CAM;59;63;41;67;62;67;56;64;54;65;60;61;59;55;62;71;63;32;76;75;53;33;61;69;54;58;34;35;30
9754;202716;Abd¢n;25;66;ST;56;65;57;56;64;57;68;69;53;65;70;68;78;61;69;77;74;63;64;70;42;25;65;45;58;49;29;23;18
9755;210140;A. Al Mayoof;31;66;GK;14;16;20;28;16;19;14;15;37;15;50;44;43;68;40;23;55;35;77;14;25;18;14;14;17;56;30;18;18
9756;235740;A. Paleari;25;66;GK;14;8;16;33;12;11;10;13;29;19;31;33;49;48;22;23;31;29;58;7;19;11;8;38;15;55;17;13;12
9757;240860;JosÇ Lara;18;66;RM;66;62;45;66;58;68;57;49;65;70;72;74;66;58;82;62;46;51;42;51;33;31;58;65;61;49;28;36;28
9758;205533;A. Juel Andersen;27;66;RB;61;52;54;65;44;59;45;37;58;64;77;80;67;55;59;50;73;76;73;47;72;64;54;45;48;62;66;64;62
9759;221661;G. Vadal†;21;66;CAM;62;58;39;65;58;73;71;62;57;72;78;75;86;54;76;62;54;68;37;58;44;20;54;62;54;54;30;16;20
9760;241117;Borja S†nchez;22;66;CAM;60;59;48;67;44;67;58;58;65;69;66;63;69;60;58;54;52;60;62;57;50;34;64;67;55;62;37;35;36
9761;183517;A. Ogogo;28;66;CM;58;56;60;68;61;60;51;57;63;66;71;78;73;64;77;62;87;93;85;59;80;65;58;60;58;77;65;67;63
9762;156894;D. Pratley;33;66;RCM;60;59;64;64;62;64;61;52;61;65;53;62;67;72;66;65;87;88;75;60;80;63;66;63;61;62;71;62;64
9763;233182;K. Takayama;29;66;CF;61;64;55;62;67;68;62;59;57;73;62;67;77;68;74;70;72;76;59;60;48;19;63;64;69;66;28;22;24
9764;230623;S. Bak??;24;66;RW;35;69;75;62;50;58;34;30;43;66;44;42;44;68;51;55;48;58;78;56;54;24;73;47;61;46;15;27;24
9765;241119;Dani Mart°n;19;66;GK;15;13;13;28;14;12;16;13;26;15;48;46;40;63;43;21;61;30;66;11;22;15;9;32;20;46;12;14;11
9766;183007;Zhang Wenzhao;31;66;LM;65;55;60;63;58;67;57;58;58;62;80;78;75;64;83;57;67;61;55;55;65;52;63;63;43;52;59;54;50
9767;209888;C. Goodwin;26;66;LW;66;63;48;58;59;68;68;73;57;66;75;79;77;60;74;68;73;70;65;65;66;59;61;63;59;63;58;60;61
9768;213984;J. Becerra;24;66;CAM;59;45;42;67;45;69;46;40;66;68;86;81;87;62;88;53;80;74;35;46;53;58;57;65;49;67;34;52;46
9769;219104;C. Bravo;24;66;LM;62;55;51;57;66;71;52;53;54;66;81;82;80;62;88;75;78;63;71;58;37;23;67;52;56;55;29;33;27
9770;234464;V. Ramis;23;66;LW;33;68;64;61;55;69;45;40;38;64;70;68;66;58;65;65;67;61;64;57;63;15;65;54;56;61;33;16;20
9771;139489;F. Torres;35;66;CM;60;56;55;70;59;64;70;71;66;66;61;54;85;63;76;72;81;65;67;67;54;63;57;66;66;65;60;66;59
9772;232929;M. Mihara;29;66;RB;47;51;65;70;26;59;33;39;68;67;61;59;57;66;72;40;85;80;61;63;78;67;47;55;43;52;62;67;65
9773;194785;T. Flanagan;26;66;RCB;61;34;68;57;19;57;30;29;53;59;62;65;70;61;61;32;67;70;77;41;75;67;13;50;30;52;64;67;68
9774;206562;L. Thompson;23;66;CM;58;48;49;69;46;63;51;46;64;67;68;64;74;62;65;53;61;79;67;52;75;63;56;63;48;63;68;68;62
9775;215522;A. Schlager;22;66;GK;20;14;17;25;13;13;14;16;18;23;25;31;32;57;40;20;42;22;36;18;26;13;6;34;22;33;28;18;16
9776;216802;J. Kaprof;23;66;ST;38;65;55;71;48;70;51;42;56;63;73;69;71;62;79;61;61;56;71;64;60;20;67;62;68;63;38;23;15
9777;221666;L. Mulholland;29;66;CM;56;59;62;68;58;63;58;55;59;67;62;63;55;68;75;67;63;72;64;60;71;62;67;60;59;66;61;66;63
9778;227810;S. Aasmundsen;28;66;LDM;66;56;43;67;39;63;53;62;64;67;56;66;72;67;75;58;81;81;66;56;64;57;56;66;45;60;47;53;45
9779;238050;C. Ejuke;20;66;RM;62;53;40;58;47;72;52;33;47;68;93;82;92;58;88;58;51;57;59;41;40;31;58;54;49;57;41;37;31
9780;243170;F. Apaolaza;21;66;ST;39;70;70;55;55;56;40;33;51;60;69;68;68;54;57;69;72;67;72;64;46;35;67;52;55;62;32;30;22
9781;188386;E. Butin;30;66;ST;60;63;66;58;56;60;59;45;49;64;69;68;72;69;65;61;76;60;70;57;49;39;70;65;63;59;23;18;13
9782;231139;J. Fitzwater;20;66;CB;28;35;65;57;37;48;37;36;54;50;67;68;64;57;65;50;77;75;76;26;65;64;35;45;43;60;64;65;64
9783;242915;M. Cholewiak;28;66;LB;55;56;58;66;52;65;56;49;60;67;89;90;63;61;59;71;58;68;63;45;41;54;49;47;55;56;60;64;62
9784;193251;C. Schîsswendter;29;66;CB;26;23;75;56;17;25;16;20;48;52;51;43;35;52;32;39;65;75;79;22;68;64;25;31;35;53;64;67;60
9785;210148;R. Klaasen;24;66;LCM;70;56;35;68;61;60;75;67;69;64;67;54;64;61;66;66;68;71;60;64;60;59;58;72;44;64;56;62;58
9786;199909;P. Pervan;30;66;GK;19;9;15;22;8;14;15;14;23;15;32;27;36;52;33;23;44;23;54;15;28;15;5;31;14;24;16;21;19
9787;164581;M. de Jong;31;66;LB;67;47;61;61;38;65;72;72;59;67;63;63;66;65;74;79;76;66;66;61;74;62;51;60;65;64;67;68;66
9788;244197;Corpas;26;66;RM;66;59;46;67;53;70;55;60;65;69;74;73;75;52;67;64;57;65;59;55;34;21;55;61;59;66;50;29;34
9789;181733;A. Lukse;30;66;GK;9;12;8;32;12;13;12;11;25;22;43;38;32;62;57;21;59;28;63;9;22;28;15;38;24;13;8;10;9
9790;199398;A. Wittwer;27;66;LB;68;49;49;57;67;54;56;41;54;63;75;72;74;60;80;74;84;77;73;57;73;62;65;59;39;56;63;64;66
9791;201958;E. Ebanks-Landell;25;66;CB;51;39;61;52;35;52;32;22;52;54;55;60;54;58;55;66;71;61;78;58;70;65;33;52;36;49;65;68;65
9792;206054;S. GÅndÅz;24;66;RM;62;52;53;63;40;65;50;34;57;63;78;77;81;68;82;65;71;76;65;67;76;49;64;54;57;54;48;47;54
9793;208614;A. Uryga;24;66;RCB;55;41;69;62;39;59;37;42;54;54;49;38;45;63;44;55;87;71;82;52;62;60;46;49;50;56;62;65;61
9794;152038;J. Absalonsen;32;66;LM;66;60;49;65;63;66;68;61;54;69;68;74;67;65;76;73;53;72;65;62;61;47;58;62;66;70;43;46;33
9795;202215;J. Willis;29;66;GK;13;8;12;34;13;13;14;13;38;15;47;46;52;60;55;23;72;26;71;16;31;24;13;35;22;46;15;12;10
9796;224487;E. Brophy;22;66;ST;37;68;61;60;54;64;56;46;48;64;79;75;78;59;68;68;84;77;74;65;64;38;60;67;65;55;23;27;23
9797;234727;T. HÅbers;21;66;CB;40;36;62;63;35;52;38;39;60;60;63;65;48;55;50;51;68;57;78;35;68;59;42;53;40;58;66;68;63
9798;234983;Q. Laái;22;66;CAM;63;66;51;67;59;65;67;44;61;65;74;72;77;60;67;69;72;73;59;65;71;43;60;60;54;60;54;51;51
9799;244967;T. Mohamad;28;66;CDM;52;46;54;66;36;57;46;39;62;64;66;63;66;61;61;54;72;85;76;57;81;59;49;54;43;58;61;62;65
9800;245480;Dyjan Azevedo;27;66;LW;61;63;48;71;59;68;59;59;59;69;71;70;64;53;85;75;47;62;58;51;34;19;67;66;56;64;28;25;28
9801;198377;L. Palmer;26;66;RB;63;54;59;64;52;63;58;60;63;64;74;78;76;64;67;64;61;75;71;62;69;63;56;63;58;64;48;65;62
9802;211433;F. Evangelista;26;66;LB;65;45;70;63;43;65;32;44;59;60;65;68;64;62;56;63;85;70;76;57;62;63;52;58;51;53;59;70;68
9803;229865;?scar Pinchi;22;66;LM;67;66;44;65;55;69;61;44;63;70;69;69;73;62;80;65;55;48;51;70;39;44;61;59;47;63;50;39;34
9804;244969;Z. Laaroubi;33;66;GK;12;8;11;26;7;11;9;11;17;18;14;28;36;54;33;19;53;20;61;7;23;9;9;36;11;56;13;13;9
9805;214250;M. Palacios;25;66;RM;58;64;54;59;40;67;41;31;61;63;86;85;68;58;68;71;82;79;76;55;30;25;64;43;46;58;48;58;53
9806;225258;Borja;21;66;RB;61;31;58;59;41;59;58;37;49;61;72;70;67;64;83;58;73;71;68;49;71;67;48;46;46;61;60;63;67
9807;210667;F. Vanzo;24;66;CAM;62;58;58;64;63;71;66;63;58;70;67;61;68;64;70;74;67;62;69;71;68;56;63;62;56;69;41;51;53
9808;214507;A. Zapata;33;66;CB;37;42;58;68;35;50;40;43;64;63;61;69;63;64;61;66;70;68;81;50;62;65;56;58;34;64;61;64;63
